11,21-09-2012,73.64,3.721,6.334
11,28-09-2012,77.67,3.666,6.334
11,05-10-2012,73.37,3.617,6.034
11,12-10-2012,69.94,3.601,6.034
11,19-10-2012,73.77,3.594,6.034
11,26-10-2012,74.26,3.506,6.034
12,05-02-2010,49.47,2.962,13.975
12,12-02-2010,47.87,2.946,13.975
12,19-02-2010,54.83,2.915,13.975
12,26-02-2010,50.23,2.825,13.975
12,05-03-2010,53.77,2.987,13.975
12,12-03-2010,50.11,2.925,13.975
12,19-03-2010,59.57,3.054,13.975
12,26-03-2010,60.06,3.083,13.975
12,02-04-2010,59.84,3.086,14.099
12,09-04-2010,59.25,3.09,14.099
12,16-04-2010,64.95,3.109,14.099
12,23-04-2010,64.55,3.05,14.099
12,30-04-2010,67.38,3.105,14.099
12,07-05-2010,70.15,3.127,14.099
12,14-05-2010,68.44,3.145,14.099
12,21-05-2010,76.2,3.12,14.099
12,28-05-2010,67.84,3.058,14.099
12,04-06-2010,81.39,2.941,14.099
12,11-06-2010,90.84,2.949,14.099
12,18-06-2010,81.06,3.043,14.099
12,25-06-2010,87.27,3.084,14.099
12,02-07-2010,91.98,3.105,14.18
12,09-07-2010,90.37,3.1,14.18
12,16-07-2010,97.18,3.094,14.18
12,23-07-2010,99.22,3.112,14.18
12,30-07-2010,96.31,3.017,14.18
12,06-08-2010,92.95,3.123,14.18
12,13-08-2010,87.01,3.159,14.18
12,20-08-2010,92.81,3.041,14.18
12,27-08-2010,93.19,3.129,14.18
12,03-09-2010,83.12,3.087,14.18
12,10-09-2010,83.63,3.044,14.18
12,17-09-2010,82.45,3.028,14.18
12,24-09-2010,81.77,2.939,14.18
12,01-10-2010,85.2,3.001,14.313
12,08-10-2010,71.82,3.013,14.313
12,15-10-2010,75,2.976,14.313
12,22-10-2010,68.85,3.014,14.313
12,29-10-2010,61.09,3.016,14.313
12,05-11-2010,65.49,3.129,14.313
12,12-11-2010,57.79,3.13,14.313
12,19-11-2010,58.18,3.161,14.313
12,26-11-2010,47.66,3.162,14.313
12,03-12-2010,43.33,3.041,14.313
12,10-12-2010,50.01,3.203,14.313
12,17-12-2010,52.77,3.236,14.313
12,24-12-2010,52.02,3.236,14.313
12,31-12-2010,45.64,3.148,14.313
12,07-01-2011,37.64,3.287,14.021
12,14-01-2011,43.15,3.312,14.021
12,21-01-2011,53.53,3.223,14.021
12,28-01-2011,50.74,3.342,14.021
12,04-02-2011,45.14,3.348,14.021
12,11-02-2011,51.3,3.381,14.021
12,18-02-2011,53.35,3.43,14.021
12,25-02-2011,48.45,3.53,14.021
12,04-03-2011,51.72,3.674,14.021
12,11-03-2011,57.75,3.818,14.021
12,18-03-2011,64.21,3.692,14.021
12,25-03-2011,54.4,3.909,14.021
12,01-04-2011,63.63,3.772,13.736
12,08-04-2011,64.47,4.003,13.736
12,15-04-2011,57.63,3.868,13.736
12,22-04-2011,72.12,4.134,13.736
12,29-04-2011,68.27,4.151,13.736
12,06-05-2011,68.4,4.193,13.736
12,13-05-2011,70.93,4.202,13.736
12,20-05-2011,66.59,4.169,13.736
12,27-05-2011,76.67,4.087,13.736
12,03-06-2011,71.81,4.031,13.736
12,10-06-2011,78.72,3.981,13.736
12,17-06-2011,86.84,3.935,13.736
12,24-06-2011,88.95,3.898,13.736
12,01-07-2011,89.85,3.842,13.503
12,08-07-2011,89.9,3.705,13.503
12,15-07-2011,88.1,3.692,13.503
12,22-07-2011,91.17,3.794,13.503
12,29-07-2011,93.29,3.805,13.503
12,05-08-2011,90.61,3.803,13.503
12,12-08-2011,91.04,3.701,13.503
12,19-08-2011,91.74,3.743,13.503
12,26-08-2011,94.61,3.74,13.503
12,02-09-2011,93.66,3.798,13.503
12,09-09-2011,88,3.913,13.503
12,16-09-2011,76.36,3.918,13.503
12,23-09-2011,82.95,3.789,13.503
12,30-09-2011,83.26,3.877,13.503
12,07-10-2011,70.44,3.827,12.89
12,14-10-2011,67.31,3.805,12.89
12,21-10-2011,73.05,3.842,12.89
12,28-10-2011,67.41,3.727,12.89
12,04-11-2011,59.77,3.828,12.89
12,11-11-2011,48.76,3.824,12.89
12,18-11-2011,54.2,3.813,12.89
12,25-11-2011,53.25,3.622,12.89
12,02-12-2011,52.5,3.701,12.89
12,09-12-2011,42.17,3.644,12.89
12,16-12-2011,43.29,3.6,12.89
12,23-12-2011,45.4,3.541,12.89
12,30-12-2011,44.64,3.428,12.89
12,06-01-2012,50.43,3.599,12.187
12,13-01-2012,48.07,3.657,12.187
12,20-01-2012,46.2,3.66,12.187
12,27-01-2012,50.43,3.675,12.187
12,03-02-2012,50.58,3.702,12.187
12,10-02-2012,52.27,3.722,12.187
12,17-02-2012,51.8,3.781,12.187
12,24-02-2012,53.13,3.95,12.187
12,02-03-2012,52.27,4.178,12.187
12,09-03-2012,54.54,4.25,12.187
12,16-03-2012,64.44,4.273,12.187
12,23-03-2012,56.26,4.038,12.187
12,30-03-2012,64.36,4.294,12.187
12,06-04-2012,64.05,4.121,11.627
12,13-04-2012,64.28,4.254,11.627
12,20-04-2012,66.73,4.222,11.627
12,27-04-2012,77.99,4.193,11.627
12,04-05-2012,76.03,4.171,11.627
12,11-05-2012,77.27,4.186,11.627
12,18-05-2012,84.51,4.11,11.627
12,25-05-2012,83.84,4.293,11.627
12,01-06-2012,78.11,4.277,11.627
12,08-06-2012,84.83,4.103,11.627
12,15-06-2012,85.94,4.144,11.627
12,22-06-2012,91.61,4.014,11.627
12,29-06-2012,90.47,3.875,11.627
12,06-07-2012,89.13,3.765,10.926
12,13-07-2012,95.61,3.723,10.926
12,20-07-2012,85.53,3.726,10.926
12,27-07-2012,93.47,3.769,10.926
12,03-08-2012,88.16,3.76,10.926
12,10-08-2012,95.91,3.811,10.926
12,17-08-2012,94.87,4.002,10.926
12,24-08-2012,85.32,4.055,10.926
12,31-08-2012,89.78,4.093,10.926
12,07-09-2012,88.52,4.124,10.926
12,14-09-2012,83.64,4.133,10.926
12,21-09-2012,82.97,4.125,10.926
12,28-09-2012,81.22,3.966,10.926
12,05-10-2012,81.61,3.966,10.199
12,12-10-2012,71.74,4.468,10.199
12,19-10-2012,68.66,4.449,10.199
12,26-10-2012,65.95,4.301,10.199
13,05-02-2010,31.53,2.666,8.316
13,12-02-2010,33.16,2.671,8.316
13,19-02-2010,35.7,2.654,8.316
13,26-02-2010,29.98,2.667,8.316
13,05-03-2010,40.65,2.681,8.316
13,12-03-2010,37.62,2.733,8.316
13,19-03-2010,42.49,2.782,8.316
13,26-03-2010,41.48,2.819,8.316
13,02-04-2010,42.15,2.842,8.107
13,09-04-2010,38.97,2.877,8.107
13,16-04-2010,50.39,2.915,8.107
13,23-04-2010,55.66,2.936,8.107
13,30-04-2010,48.33,2.941,8.107
13,07-05-2010,44.42,2.948,8.107
13,14-05-2010,50.15,2.962,8.107
13,21-05-2010,57.71,2.95,8.107
13,28-05-2010,53.11,2.908,8.107
13,04-06-2010,59.85,2.871,8.107
13,11-06-2010,65.24,2.841,8.107
13,18-06-2010,58.41,2.819,8.107
13,25-06-2010,71.83,2.82,8.107
13,02-07-2010,78.82,2.814,7.951
13,09-07-2010,71.33,2.802,7.951
13,16-07-2010,77.79,2.791,7.951
13,23-07-2010,82.27,2.797,7.951
13,30-07-2010,78.94,2.797,7.951
13,06-08-2010,81.24,2.802,7.951
13,13-08-2010,74.93,2.837,7.951
13,20-08-2010,76.34,2.85,7.951
13,27-08-2010,75.31,2.854,7.951
13,03-09-2010,65.71,2.868,7.951
13,10-09-2010,65.74,2.87,7.951
13,17-09-2010,66.84,2.875,7.951
13,24-09-2010,68.22,2.872,7.951
13,01-10-2010,68.74,2.853,7.795
13,08-10-2010,63.03,2.841,7.795
13,15-10-2010,54.12,2.845,7.795
13,22-10-2010,56.89,2.849,7.795
13,29-10-2010,45.12,2.841,7.795
13,05-11-2010,49.96,2.831,7.795
13,12-11-2010,42.55,2.831,7.795
13,19-11-2010,42,2.842,7.795
13,26-11-2010,28.22,2.83,7.795
13,03-12-2010,25.8,2.812,7.795
13,10-12-2010,36.78,2.817,7.795
13,17-12-2010,35.21,2.842,7.795
13,24-12-2010,34.9,2.846,7.795
13,31-12-2010,26.79,2.868,7.795
13,07-01-2011,16.94,2.891,7.47
13,14-01-2011,20.6,2.903,7.47
13,21-01-2011,34.8,2.934,7.47
13,28-01-2011,31.64,2.96,7.47
13,04-02-2011,23.35,2.974,7.47
13,11-02-2011,30.83,3.034,7.47
13,18-02-2011,40.85,3.062,7.47
13,25-02-2011,33.17,3.12,7.47
13,04-03-2011,34.23,3.23,7.47
13,11-03-2011,41.28,3.346,7.47
13,18-03-2011,44.69,3.407,7.47
13,25-03-2011,42.38,3.435,7.47
13,01-04-2011,42.49,3.487,7.193
13,08-04-2011,42.75,3.547,7.193
13,15-04-2011,41.72,3.616,7.193
13,22-04-2011,47.55,3.655,7.193
13,29-04-2011,43.85,3.683,7.193
13,06-05-2011,47.75,3.744,7.193
13,13-05-2011,52.4,3.77,7.193
13,20-05-2011,52.12,3.802,7.193
13,27-05-2011,54.62,3.778,7.193
13,03-06-2011,52.76,3.752,7.193
13,10-06-2011,61.39,3.732,7.193
13,17-06-2011,63.35,3.704,7.193
13,24-06-2011,66.38,3.668,7.193
13,01-07-2011,74.29,3.613,6.877
13,08-07-2011,77.3,3.563,6.877
13,15-07-2011,75.59,3.553,6.877
13,22-07-2011,78.5,3.563,6.877
13,29-07-2011,77.62,3.574,6.877
13,05-08-2011,75.56,3.595,6.877
13,12-08-2011,75.95,3.606,6.877
13,19-08-2011,76.68,3.578,6.877
13,26-08-2011,81.53,3.57,6.877
13,02-09-2011,77,3.58,6.877
13,09-09-2011,70.19,3.619,6.877
13,16-09-2011,67.54,3.641,6.877
13,23-09-2011,63.6,3.648,6.877
13,30-09-2011,68.28,3.623,6.877
13,07-10-2011,60.62,3.592,6.392
13,14-10-2011,51.74,3.567,6.392
13,21-10-2011,54.66,3.579,6.392
13,28-10-2011,47.41,3.567,6.392
13,04-11-2011,43.51,3.538,6.392
13,11-11-2011,33.8,3.513,6.392
13,18-11-2011,40.65,3.489,6.392
13,25-11-2011,38.89,3.445,6.392
13,02-12-2011,33.94,3.389,6.392
13,09-12-2011,24.82,3.341,6.392
13,16-12-2011,27.85,3.282,6.392
13,23-12-2011,24.76,3.186,6.392
13,30-12-2011,31.53,3.119,6.392
13,06-01-2012,33.8,3.08,6.104
13,13-01-2012,25.61,3.056,6.104
13,20-01-2012,32.71,3.047,6.104
13,27-01-2012,34.32,3.058,6.104
13,03-02-2012,31.39,3.077,6.104
13,10-02-2012,33.73,3.116,6.104
13,17-02-2012,36.57,3.119,6.104
13,24-02-2012,35.38,3.145,6.104
13,02-03-2012,32.36,3.242,6.104
13,09-03-2012,38.24,3.38,6.104
13,16-03-2012,52.5,3.529,6.104
13,23-03-2012,47.83,3.671,6.104
13,30-03-2012,53.2,3.734,6.104
13,06-04-2012,48.85,3.793,5.965
13,13-04-2012,51.7,3.833,5.965
13,20-04-2012,50.24,3.845,5.965
13,27-04-2012,64.8,3.842,5.965
13,04-05-2012,54.41,3.831,5.965
13,11-05-2012,56.47,3.809,5.965
13,18-05-2012,65.17,3.808,5.965
13,25-05-2012,62.39,3.801,5.965
13,01-06-2012,61.11,3.788,5.965
13,08-06-2012,68.4,3.776,5.965
13,15-06-2012,65.97,3.756,5.965
13,22-06-2012,72.89,3.737,5.965
13,29-06-2012,82,3.681,5.965
13,06-07-2012,79.23,3.63,5.765
13,13-07-2012,83.68,3.595,5.765
13,20-07-2012,75.69,3.556,5.765
13,27-07-2012,80.42,3.537,5.765
13,03-08-2012,81.99,3.512,5.765
13,10-08-2012,81.69,3.509,5.765
13,17-08-2012,79.4,3.545,5.765
13,24-08-2012,77.37,3.582,5.765
13,31-08-2012,79.18,3.624,5.765
13,07-09-2012,70.65,3.689,5.765
13,14-09-2012,68.55,3.749,5.765
13,21-09-2012,67.96,3.821,5.765
13,28-09-2012,64.8,3.821,5.765
13,05-10-2012,61.79,3.815,5.621
13,12-10-2012,55.1,3.797,5.621
13,19-10-2012,52.06,3.781,5.621
13,26-10-2012,46.97,3.755,5.621
14,05-02-2010,27.31,2.784,8.992
14,12-02-2010,27.73,2.773,8.992
14,19-02-2010,31.27,2.745,8.992
14,26-02-2010,34.89,2.754,8.992
14,05-03-2010,37.13,2.777,8.992
14,12-03-2010,45.8,2.818,8.992
14,19-03-2010,48.79,2.844,8.992
14,26-03-2010,54.36,2.854,8.992
14,02-04-2010,47.74,2.85,8.899
14,09-04-2010,65.45,2.869,8.899
14,16-04-2010,54.28,2.899,8.899
14,23-04-2010,53.47,2.902,8.899
14,30-04-2010,53.15,2.921,8.899
14,07-05-2010,70.75,2.966,8.899
14,14-05-2010,54.26,2.982,8.899
14,21-05-2010,62.62,2.958,8.899
14,28-05-2010,69.27,2.899,8.899
14,04-06-2010,75.93,2.847,8.899
14,11-06-2010,69.71,2.809,8.899
14,18-06-2010,72.62,2.78,8.899
14,25-06-2010,79.32,2.808,8.899
14,02-07-2010,76.61,2.815,8.743
14,09-07-2010,82.45,2.793,8.743
14,16-07-2010,77.84,2.783,8.743
14,23-07-2010,81.46,2.771,8.743
14,30-07-2010,79.78,2.781,8.743
14,06-08-2010,77.17,2.784,8.743
14,13-08-2010,78.44,2.805,8.743
14,20-08-2010,76.01,2.779,8.743
14,27-08-2010,71.36,2.755,8.743
14,03-09-2010,78.37,2.715,8.743
14,10-09-2010,70.87,2.699,8.743
14,17-09-2010,66.55,2.706,8.743
14,24-09-2010,68.59,2.713,8.743
14,01-10-2010,70.58,2.707,8.724
14,08-10-2010,56.49,2.764,8.724
14,15-10-2010,58.61,2.868,8.724
14,22-10-2010,53.15,2.917,8.724
14,29-10-2010,61.3,2.921,8.724
14,05-11-2010,45.65,2.917,8.724
14,12-11-2010,46.14,2.931,8.724
14,19-11-2010,50.02,3,8.724
14,26-11-2010,46.15,3.039,8.724
14,03-12-2010,40.93,3.046,8.724
14,10-12-2010,30.54,3.109,8.724
14,17-12-2010,30.51,3.14,8.724
14,24-12-2010,30.59,3.141,8.724
14,31-12-2010,29.67,3.179,8.724
14,07-01-2011,34.32,3.193,8.549
14,14-01-2011,24.78,3.205,8.549
14,21-01-2011,30.55,3.229,8.549
14,28-01-2011,24.05,3.237,8.549
14,04-02-2011,28.73,3.231,8.549
14,11-02-2011,30.3,3.239,8.549
14,18-02-2011,40.7,3.245,8.549
14,25-02-2011,35.78,3.274,8.549
14,04-03-2011,38.65,3.433,8.549
14,11-03-2011,45.01,3.582,8.549
14,18-03-2011,46.66,3.631,8.549
14,25-03-2011,41.76,3.625,8.549
14,01-04-2011,37.27,3.638,8.521
14,08-04-2011,48.71,3.72,8.521
14,15-04-2011,53.69,3.821,8.521
14,22-04-2011,53.04,3.892,8.521
14,29-04-2011,66.18,3.962,8.521
14,06-05-2011,58.21,4.046,8.521
14,13-05-2011,60.38,4.066,8.521
14,20-05-2011,62.28,4.062,8.521
14,27-05-2011,69.7,3.985,8.521
14,03-06-2011,76.38,3.922,8.521
14,10-06-2011,73.88,3.881,8.521
14,17-06-2011,69.32,3.842,8.521
14,24-06-2011,74.85,3.804,8.521
14,01-07-2011,74.04,3.748,8.625
14,08-07-2011,77.49,3.711,8.625
14,15-07-2011,78.47,3.76,8.625
14,22-07-2011,82.33,3.811,8.625
14,29-07-2011,81.31,3.829,8.625
14,05-08-2011,78.22,3.842,8.625
14,12-08-2011,77,3.812,8.625
14,19-08-2011,72.98,3.747,8.625
14,26-08-2011,72.55,3.704,8.625
14,02-09-2011,70.63,3.703,8.625
14,09-09-2011,71.48,3.738,8.625
14,16-09-2011,69.17,3.742,8.625
14,23-09-2011,63.75,3.711,8.625
14,30-09-2011,70.66,3.645,8.625
14,07-10-2011,55.82,3.583,8.523
14,14-10-2011,63.82,3.541,8.523
14,21-10-2011,59.6,3.57,8.523
14,28-10-2011,51.78,3.569,8.523
14,04-11-2011,43.92,3.551,8.523
14,11-11-2011,47.65,3.53,8.523
14,18-11-2011,51.34,3.53,8.523
14,25-11-2011,48.71,3.492,8.523
14,02-12-2011,50.19,3.452,8.523
14,09-12-2011,46.57,3.415,8.523
14,16-12-2011,39.93,3.413,8.523
14,23-12-2011,42.27,3.389,8.523
14,30-12-2011,37.79,3.389,8.523
14,06-01-2012,35.88,3.422,8.424
14,13-01-2012,41.18,3.513,8.424
14,20-01-2012,31.85,3.533,8.424
14,27-01-2012,37.93,3.567,8.424
14,03-02-2012,42.96,3.617,8.424
14,10-02-2012,37,3.64,8.424
14,17-02-2012,36.85,3.695,8.424
14,24-02-2012,42.86,3.739,8.424
14,02-03-2012,41.55,3.816,8.424
14,09-03-2012,45.52,3.848,8.424
14,16-03-2012,50.56,3.862,8.424
14,23-03-2012,59.45,3.9,8.424
14,30-03-2012,50.04,3.953,8.424
14,06-04-2012,49.73,3.996,8.567
14,13-04-2012,51.83,4.044,8.567
14,20-04-2012,63.13,4.027,8.567
14,27-04-2012,53.2,4.004,8.567
14,04-05-2012,55.21,3.951,8.567
14,11-05-2012,61.24,3.889,8.567
14,18-05-2012,66.3,3.848,8.567
14,25-05-2012,67.21,3.798,8.567
14,01-06-2012,74.48,3.742,8.567
14,08-06-2012,64.3,3.689,8.567
14,15-06-2012,71.93,3.62,8.567
14,22-06-2012,74.22,3.564,8.567
14,29-06-2012,75.22,3.506,8.567
14,06-07-2012,82.99,3.475,8.684
14,13-07-2012,79.97,3.523,8.684
14,20-07-2012,78.89,3.567,8.684
14,27-07-2012,77.2,3.647,8.684
14,03-08-2012,76.58,3.654,8.684
14,10-08-2012,78.65,3.722,8.684
14,17-08-2012,75.71,3.807,8.684
14,24-08-2012,72.62,3.834,8.684
14,31-08-2012,75.09,3.867,8.684
14,07-09-2012,75.7,3.911,8.684
14,14-09-2012,67.87,3.948,8.684
14,21-09-2012,65.32,4.038,8.684
14,28-09-2012,64.88,3.997,8.684
14,05-10-2012,64.89,3.985,8.667
14,12-10-2012,54.47,4,8.667
14,19-10-2012,56.47,3.969,8.667
14,26-10-2012,58.85,3.882,8.667
15,05-02-2010,19.83,2.954,8.35
15,12-02-2010,22,2.94,8.35
15,19-02-2010,27.54,2.909,8.35
15,26-02-2010,29.87,2.91,8.35
15,05-03-2010,31.79,2.919,8.35
15,12-03-2010,41.39,2.938,8.35
15,19-03-2010,44.69,2.96,8.35
15,26-03-2010,39.53,2.963,8.35
15,02-04-2010,45.27,2.957,8.185
15,09-04-2010,57.77,2.992,8.185
15,16-04-2010,49.63,3.01,8.185
15,23-04-2010,46.54,3.021,8.185
15,30-04-2010,49.09,3.042,8.185
15,07-05-2010,63.16,3.095,8.185
15,14-05-2010,47.13,3.112,8.185
15,21-05-2010,59.09,3.096,8.185
15,28-05-2010,70.61,3.046,8.185
15,04-06-2010,69.99,3.006,8.185
15,11-06-2010,61.04,2.972,8.185
15,18-06-2010,65.83,2.942,8.185
15,25-06-2010,72.79,2.958,8.185
15,02-07-2010,66.13,2.958,8.099
15,09-07-2010,77.33,2.94,8.099
15,16-07-2010,72.83,2.933,8.099
15,23-07-2010,73.2,2.924,8.099
15,30-07-2010,72.04,2.932,8.099
15,06-08-2010,72.7,2.942,8.099
15,13-08-2010,72.17,2.923,8.099
15,20-08-2010,71.1,2.913,8.099
15,27-08-2010,65.07,2.885,8.099
15,03-09-2010,73.17,2.86,8.099
15,10-09-2010,62.36,2.837,8.099
15,17-09-2010,57.94,2.846,8.099
15,24-09-2010,62.53,2.837,8.099
15,01-10-2010,59.69,2.84,8.067
15,08-10-2010,52.19,2.903,8.067
15,15-10-2010,49.96,2.999,8.067
15,22-10-2010,47.1,3.049,8.067
15,29-10-2010,55.09,3.055,8.067
15,05-11-2010,40.29,3.049,8.067
15,12-11-2010,39.63,3.065,8.067
15,19-11-2010,44.1,3.138,8.067
15,26-11-2010,40.71,3.186,8.067
15,03-12-2010,36,3.2,8.067
15,10-12-2010,23.97,3.255,8.067
15,17-12-2010,25.3,3.301,8.067
15,24-12-2010,25.07,3.309,8.067
15,31-12-2010,26.54,3.336,8.067
15,07-01-2011,30.53,3.351,7.771
15,14-01-2011,19.53,3.367,7.771
15,21-01-2011,21.84,3.391,7.771
15,28-01-2011,19.61,3.402,7.771
15,04-02-2011,20.69,3.4,7.771
15,11-02-2011,21.64,3.416,7.771
15,18-02-2011,33.06,3.42,7.771
15,25-02-2011,20.87,3.452,7.771
15,04-03-2011,28.16,3.605,7.771
15,11-03-2011,34.27,3.752,7.771
15,18-03-2011,40.23,3.796,7.771
15,25-03-2011,32.63,3.789,7.771
15,01-04-2011,30.34,3.811,7.658
15,08-04-2011,40.94,3.895,7.658
15,15-04-2011,48.63,3.981,7.658
15,22-04-2011,41.37,4.061,7.658
15,29-04-2011,55.46,4.117,7.658
15,06-05-2011,49.87,4.192,7.658
15,13-05-2011,57.07,4.211,7.658
15,20-05-2011,57.19,4.202,7.658
15,27-05-2011,65.87,4.134,7.658
15,03-06-2011,69.8,4.069,7.658
15,10-06-2011,69.86,4.025,7.658
15,17-06-2011,63.9,3.989,7.658
15,24-06-2011,69.96,3.964,7.658
15,01-07-2011,67.43,3.916,7.806
15,08-07-2011,73.47,3.886,7.806
15,15-07-2011,73.34,3.915,7.806
15,22-07-2011,79.97,3.972,7.806
15,29-07-2011,74.67,4.004,7.806
15,05-08-2011,73.63,4.02,7.806
15,12-08-2011,70.63,3.995,7.806
15,19-08-2011,70.41,3.942,7.806
15,26-08-2011,69.19,3.906,7.806
15,02-09-2011,67.63,3.879,7.806
15,09-09-2011,67.59,3.93,7.806
15,16-09-2011,62.1,3.937,7.806
15,23-09-2011,59,3.899,7.806
15,30-09-2011,64.87,3.858,7.806
15,07-10-2011,51.24,3.775,7.866
15,14-10-2011,61.3,3.744,7.866
15,21-10-2011,51.67,3.757,7.866
15,28-10-2011,45.54,3.757,7.866
15,04-11-2011,43.39,3.738,7.866
15,11-11-2011,47.13,3.719,7.866
15,18-11-2011,46.53,3.717,7.866
15,25-11-2011,41.1,3.689,7.866
15,02-12-2011,45.67,3.666,7.866
15,09-12-2011,38.53,3.627,7.866
15,16-12-2011,35.49,3.611,7.866
15,23-12-2011,34.93,3.587,7.866
15,30-12-2011,31.44,3.566,7.866
15,06-01-2012,30.24,3.585,7.943
15,13-01-2012,36.26,3.666,7.943
15,20-01-2012,21.39,3.705,7.943
15,27-01-2012,30.87,3.737,7.943
15,03-02-2012,35.3,3.796,7.943
15,10-02-2012,31.91,3.826,7.943
15,17-02-2012,30.26,3.874,7.943
15,24-02-2012,33.18,3.917,7.943
15,02-03-2012,33.24,3.983,7.943
15,09-03-2012,36.97,4.021,7.943
15,16-03-2012,47.42,4.021,7.943
15,23-03-2012,58.92,4.054,7.943
15,30-03-2012,42.65,4.098,7.943
15,06-04-2012,40.01,4.143,8.15
15,13-04-2012,43.52,4.187,8.15
15,20-04-2012,54.47,4.17,8.15
15,27-04-2012,41.57,4.163,8.15
15,04-05-2012,51.04,4.124,8.15
15,11-05-2012,54.23,4.055,8.15
15,18-05-2012,58.84,4.029,8.15
15,25-05-2012,67.97,3.979,8.15
15,01-06-2012,67.61,3.915,8.15
15,08-06-2012,59.35,3.871,8.15
15,15-06-2012,67.7,3.786,8.15
15,22-06-2012,74.28,3.722,8.15
15,29-06-2012,68.91,3.667,8.15
15,06-07-2012,74.64,3.646,8.193
15,13-07-2012,72.62,3.689,8.193
15,20-07-2012,75.31,3.732,8.193
15,27-07-2012,73.9,3.82,8.193
15,03-08-2012,73.13,3.819,8.193
15,10-08-2012,73.99,3.863,8.193
15,17-08-2012,70.29,3.963,8.193
15,24-08-2012,66.98,3.997,8.193
15,31-08-2012,71.42,4.026,8.193
15,07-09-2012,71.61,4.076,8.193
15,14-09-2012,65.44,4.088,8.193
15,21-09-2012,60.34,4.203,8.193
15,28-09-2012,57.13,4.158,8.193
15,05-10-2012,59.57,4.151,7.992
15,12-10-2012,49.12,4.186,7.992
15,19-10-2012,52.89,4.153,7.992
15,26-10-2012,55.75,4.071,7.992
16,05-02-2010,19.79,2.58,7.039
16,12-02-2010,20.87,2.572,7.039
16,19-02-2010,21.13,2.55,7.039
16,26-02-2010,18.12,2.586,7.039
16,05-03-2010,27.92,2.62,7.039
16,12-03-2010,28.64,2.684,7.039
16,19-03-2010,33.45,2.692,7.039
16,26-03-2010,29.88,2.717,7.039
16,02-04-2010,36.19,2.725,6.842
16,09-04-2010,34.21,2.75,6.842
16,16-04-2010,45.69,2.765,6.842
16,23-04-2010,44.9,2.776,6.842
16,30-04-2010,37.75,2.766,6.842
16,07-05-2010,37.43,2.771,6.842
16,14-05-2010,41.26,2.788,6.842
16,21-05-2010,47.34,2.776,6.842
16,28-05-2010,52.08,2.737,6.842
16,04-06-2010,53.76,2.7,6.842
16,11-06-2010,62.63,2.684,6.842
16,18-06-2010,52.4,2.674,6.842
16,25-06-2010,62.37,2.715,6.842
16,02-07-2010,64.44,2.728,6.868
16,09-07-2010,61.79,2.711,6.868
16,16-07-2010,67.68,2.699,6.868
16,23-07-2010,70.67,2.691,6.868
16,30-07-2010,70.71,2.69,6.868
16,06-08-2010,67.42,2.69,6.868
16,13-08-2010,63.91,2.723,6.868
16,20-08-2010,63.59,2.732,6.868
16,27-08-2010,65.66,2.731,6.868
16,03-09-2010,58.02,2.773,6.868
16,10-09-2010,57.24,2.78,6.868
16,17-09-2010,56.55,2.8,6.868
16,24-09-2010,58.19,2.793,6.868
16,01-10-2010,59.39,2.759,6.986
16,08-10-2010,54.29,2.745,6.986
16,15-10-2010,45,2.762,6.986
16,22-10-2010,45.85,2.762,6.986
16,29-10-2010,35.76,2.748,6.986
16,05-11-2010,39.94,2.729,6.986
16,12-11-2010,34.04,2.737,6.986
16,19-11-2010,27.26,2.758,6.986
16,26-11-2010,23.46,2.742,6.986
16,03-12-2010,23.68,2.712,6.986
16,10-12-2010,32.02,2.728,6.986
16,17-12-2010,26.01,2.778,6.986
16,24-12-2010,32.46,2.781,6.986
16,31-12-2010,19.66,2.829,6.986
16,07-01-2011,12.39,2.882,6.614
16,14-01-2011,17.46,2.911,6.614
16,21-01-2011,28.6,2.973,6.614
16,28-01-2011,20.8,3.008,6.614
16,04-02-2011,13.64,3.011,6.614
16,11-02-2011,15.02,3.037,6.614
16,18-02-2011,27.18,3.051,6.614
16,25-02-2011,26.15,3.101,6.614
16,04-03-2011,31.77,3.232,6.614
16,11-03-2011,29.36,3.372,6.614
16,18-03-2011,36.5,3.406,6.614
16,25-03-2011,32.61,3.414,6.614
16,01-04-2011,35.75,3.461,6.339
16,08-04-2011,38.04,3.532,6.339
16,15-04-2011,34.59,3.611,6.339
16,22-04-2011,40.74,3.636,6.339
16,29-04-2011,37.77,3.663,6.339
16,06-05-2011,38.64,3.735,6.339
16,13-05-2011,43.29,3.767,6.339
16,20-05-2011,43.95,3.828,6.339
16,27-05-2011,45.17,3.795,6.339
16,03-06-2011,54.08,3.763,6.339
16,10-06-2011,55.78,3.735,6.339
16,17-06-2011,58.34,3.697,6.339
16,24-06-2011,54.36,3.661,6.339
16,01-07-2011,63.59,3.597,6.338
16,08-07-2011,65,3.54,6.338
16,15-07-2011,65.16,3.532,6.338
16,22-07-2011,65.36,3.545,6.338
16,29-07-2011,66.84,3.547,6.338
16,05-08-2011,63.96,3.554,6.338
16,12-08-2011,67.09,3.542,6.338
16,19-08-2011,68.83,3.499,6.338
16,26-08-2011,67.51,3.485,6.338
16,02-09-2011,63.44,3.511,6.338
16,09-09-2011,56.99,3.566,6.338
16,16-09-2011,53.68,3.596,6.338
16,23-09-2011,50.39,3.581,6.338
16,30-09-2011,57.61,3.538,6.338
16,07-10-2011,48.91,3.498,6.232
16,14-10-2011,39.97,3.491,6.232
16,21-10-2011,46.99,3.548,6.232
